,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
85,0.028874826431274415,0.0004849433898925781,0.05995864920744314,0.059958341531253956,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",121,0.06164383561643835,0.059534081104400345,0.061855670103092786,0.059482758620689656,0.05862068965517241,0.06029285099052541,0.05862068965517241,0.06029285099052541,0.059027777777777776,0.06018916595012898,0.007569120068689641,3.1427150226998175e-05,0.0014767419020043251,0.000369661759896251
86,0.030777359008789064,0.0005153179168701172,0.627842866988284,0.6252592915171847,0.001,"(50,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 11}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.6275862068965518,0.6275862068965518,0.6253229974160207,0.6275862068965518,0.6184323858742463,0.6319444444444444,0.6268271711092004,0.0024901138251577242,4.2848428903776536e-05,0.0021887550862273665,0.0035415032581402376
87,0.03267040252685547,0.0004796504974365234,0.6271536871123363,0.627154358195732,0.001,"(50,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",97,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6241379310344828,0.6244616709732989,0.6319444444444444,0.6268271711092004,0.00490284128287377,5.570315268919291e-05,0.002654417487376514,0.0014522851317666384
88,0.03539266586303711,0.0005225181579589844,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0016394950254046206,2.9158348540990107e-05,0.0021887550862273665,0.0005454364033310899
89,0.03777642250061035,0.0006066322326660156,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.016507817151311655,6.0112808779844024e-05,0.0021887550862273665,0.0005454364033310899
90,0.026975011825561522,0.0006102085113525391,0.627842866988284,0.6276711540613649,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.6270456503014643,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0008614874375833318,3.1256884858619645e-05,0.0021887550862273665,0.000627936878117064
91,0.024154853820800782,0.0006032466888427734,0.05995864920744314,0.059958341531253956,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",121,0.06164383561643835,0.059534081104400345,0.061855670103092786,0.059482758620689656,0.05862068965517241,0.06029285099052541,0.05862068965517241,0.06029285099052541,0.059027777777777776,0.06018916595012898,0.0009996674594678913,4.307199075528593e-05,0.0014767419020043251,0.000369661759896251
92,0.03593745231628418,0.0005956172943115234,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0016090899514213308,1.7224583207304234e-05,0.0021887550862273665,0.0005454364033310899
93,0.02761549949645996,0.0006422996520996094,0.627842866988284,0.6278434193499093,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",13,0.6267123287671232,0.6281276962899051,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6275862068965518,0.627906976744186,0.6319444444444444,0.6268271711092004,0.0020133262941514404,2.7763226753253244e-05,0.0021887550862273665,0.0005454364033310899
94,0.026628494262695312,0.0006109237670898438,0.6305995864920745,0.629740120093777,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",9,0.636986301369863,0.6324417601380501,0.6254295532646048,0.628448275862069,0.6275862068965518,0.627906976744186,0.6310344827586207,0.6339362618432386,0.6319444444444444,0.6259673258813414,0.0021060939101588522,3.282448081654645e-05,0.0039725104330705936,0.0029721950386516973
