,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32,0.26166338920593263,0.0039385795593261715,0.8645536301820574,0.8648415198400619,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",44,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8642720043871676,0.8657892933031737,0.8647833241908941,0.8645647703906786,0.06009733224768103,0.000256549452078795,0.00016362813261472966,0.0004743444492089247
33,0.34681105613708496,0.003894805908203125,0.8649374862908532,0.8650471203941177,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",8,0.8656798245614035,0.86358650945983,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646925765988073,0.8637236084452975,0.8663376516553568,0.8661546900713111,0.8660041124057574,0.13759484290515642,8.491691979971702e-05,0.0008699712324363818,0.001002729555558318
34,0.30396623611450196,0.005218029022216797,0.86471813994297,0.8648415282982567,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",20,0.8656798245614035,0.8655058952563751,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8642347778387274,0.8648389307745031,0.11487669505384768,0.00015528954486665673,0.0004971721732307302,0.00034276149393398255
35,0.22026119232177735,0.005426549911499023,0.8646084667690282,0.8646084675403841,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.003574990566969954,0.0005610437837290413,8.89741569409847e-05,2.22392385694769e-05
36,0.24271574020385742,0.004059982299804687,0.8646633033559992,0.8648003929636481,0.001,"(100,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",25,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8650945982999726,0.8646240318047844,0.8642720043871676,0.8655836589211049,0.8647833241908941,0.8645647703906786,0.08564627973785223,0.00019007846418540384,0.00027066772649306426,0.00039218670576429937
37,0.30294322967529297,0.0041806697845458984,0.8648826497038824,0.8653350386001192,0.001,"(100,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",12,0.8643092105263158,0.8647518508363038,0.8643092105263158,0.8653002467781739,0.8648204003290376,0.8651038453629447,0.8648204003290376,0.8658578380971965,0.8661546900713111,0.8656614119259767,0.09380936081491574,0.00021006595446006494,0.0006757385730828686,0.00039360071484413725
38,0.21126389503479004,0.0041253089904785155,0.8646084667690282,0.8646221764991886,0.001,"(100,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646925765988073,0.8647833241908941,0.8645647703906786,0.020268125246221017,0.0001249428372512119,8.89741569409847e-05,4.0903125273623775e-05
39,0.21331243515014647,0.0044919013977050785,0.864389120421145,0.8646221774389309,0.001,"(100,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",50,0.8645833333333334,0.8646147518508362,0.8634868421052632,0.8646833013435701,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.02980162323337617,0.00036054983456470927,0.0004597181541942689,3.766621194485004e-05
40,0.1906994342803955,0.005646896362304687,0.8645536301820574,0.8645673406639703,0.001,"(100,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",44,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8642720043871676,0.8644183974227158,0.8647833241908941,0.8645647703906786,0.016553407858619914,0.0005626029324667473,0.00016362813261472966,7.733074698602849e-05
41,0.21747007369995117,0.005147171020507812,0.8641149374862909,0.8644028228211514,0.001,"(100,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",58,0.8645833333333334,0.8646147518508362,0.8634868421052632,0.863860707430765,0.8645462023581025,0.8646240318047844,0.8631752125034274,0.8643498526286929,0.8647833241908941,0.8645647703906786,0.04889151309125293,0.00044453069331852304,0.0006526317097455782,0.0002887106790964695
42,0.14898481369018554,0.002156352996826172,0.8646084667690282,0.8647729637706789,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8653872515421521,0.030290372124728744,0.00032403681611012586,8.89741569409847e-05,0.0003071719226337343
43,0.17054405212402343,0.0022591590881347657,0.8649923228778241,0.864663299617149,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",4,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8667032364234778,0.8648389307745031,0.056279353861558766,0.00033281835209671325,0.0008554420531371376,8.791359034559679e-05
44,0.24241161346435547,0.0023026466369628906,0.8630182057468743,0.8645673406637127,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",67,0.8645833333333334,0.8646147518508362,0.8632127192982456,0.8644776528653688,0.8637236084452975,0.8639385838645555,0.8576912530847272,0.8653780245390362,0.8658804168952277,0.8644276901987663,0.08124089899876655,0.0002891715640173113,0.002812472116293051,0.00046526066508829347
45,0.2838104724884033,0.0032022953033447265,0.8630182057468743,0.8641149346862553,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",67,0.8654057017543859,0.8641349054017,0.8632127192982456,0.8643405538799013,0.8639978064162325,0.8643498526286929,0.8576912530847272,0.8631845911303037,0.8647833241908941,0.8645647703906786,0.0710557204452098,0.0004314555464182209,0.0027636310452972936,0.00048464019287935436
46,0.14663443565368653,0.0027622699737548826,0.8646084667690282,0.8646084675403841,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.009643522051779761,0.0001422355288434971,8.89741569409847e-05,2.22392385694769e-05
47,0.16881389617919923,0.0026224136352539064,0.8640052643123493,0.8643617100403549,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",62,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8634494104743625,0.8635273151004181,0.8645462023581025,0.8647611213928302,0.8628634119583105,0.864290610006854,0.03422958874912642,0.00038127782286197183,0.000717415704422099,0.0004447156113170382
48,0.3158727169036865,0.00387115478515625,0.8650471594647949,0.8650471514044498,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",2,0.8662280701754386,0.8646147518508362,0.8662280701754386,0.8652316972854401,0.8634494104743625,0.8653780245390362,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8653872515421521,0.07952960006824769,0.0002087919258541858,0.0010642278188001642,0.0003536104881456084
49,0.3161451816558838,0.00394439697265625,0.86471813994297,0.8647044321315004,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",20,0.8651315789473685,0.8647518508363038,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8649667557748989,0.8647833241908941,0.8645647703906786,0.12174197134625474,0.00031554837203146257,0.00022472895848622197,0.0001449650955068229
50,0.3465595722198486,0.004056596755981445,0.8642246106602325,0.8648552287988664,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",56,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8626268165615575,0.8658578380971965,0.8647833241908941,0.8645647703906786,0.20043790498907185,0.00037854100349940626,0.0008032060759680784,0.0005017373550225952
51,0.40057811737060545,0.004366922378540039,0.8648278131169116,0.8649374496632942,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",14,0.8656798245614035,0.86358650945983,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646925765988073,0.8637236084452975,0.8658578380971965,0.8656061437191442,0.8659355723098012,0.16864693346889306,0.00035603219407193387,0.0007334803036261335,0.0008754998362014398
52,0.3114665985107422,0.005388641357421875,0.8648278131169116,0.8649237858101818,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",14,0.8656798245614035,0.8658486427200439,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8649074708704593,0.1180611053944846,7.097518877653889e-05,0.0004350736397185864,0.0004755698469226537
53,0.25704159736633303,0.005369234085083008,0.8648278131169116,0.8645536279461972,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",14,0.8656798245614035,0.8643405538799013,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.05756339118188613,0.0002194593691647047,0.0004350736397185864,0.00010878809688855084
54,0.24358320236206055,0.0037842273712158205,0.8646633033559992,0.8648003929636481,0.0001,"(100,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",25,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8650945982999726,0.8646240318047844,0.8642720043871676,0.8655836589211049,0.8647833241908941,0.8645647703906786,0.08422010392802157,0.00031638407400695406,0.00027066772649306426,0.00039218670576429937
55,0.305922794342041,0.004361963272094727,0.8648826497038824,0.8653350386001192,0.0001,"(100,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",12,0.8643092105263158,0.8647518508363038,0.8643092105263158,0.8653002467781739,0.8648204003290376,0.8651038453629447,0.8648204003290376,0.8658578380971965,0.8661546900713111,0.8656614119259767,0.08960411488720721,0.00035002597238270323,0.0006757385730828686,0.00039360071484413725
56,0.22200679779052734,0.005011558532714844,0.8646084667690282,0.8646221764991886,0.0001,"(100,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646925765988073,0.8647833241908941,0.8645647703906786,0.028467598343710956,0.00019102414367058398,8.89741569409847e-05,4.0903125273623775e-05
57,0.2263310432434082,0.004536962509155274,0.864389120421145,0.8646221774389309,0.0001,"(100,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",50,0.8645833333333334,0.8646147518508362,0.8634868421052632,0.8646833013435701,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.03444482670153848,0.00025622447032865064,0.0004597181541942689,3.766621194485004e-05
58,0.19678826332092286,0.004706001281738282,0.8645536301820574,0.8645673406639703,0.0001,"(100,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 6}",44,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8642720043871676,0.8644183974227158,0.8647833241908941,0.8645647703906786,0.01789589637295826,0.00025983077710059764,0.00016362813261472966,7.733074698602849e-05
59,0.2256559371948242,0.0049914360046386715,0.8641149374862909,0.8644028228211514,0.0001,"(100,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 7}",58,0.8645833333333334,0.8646147518508362,0.8634868421052632,0.863860707430765,0.8645462023581025,0.8646240318047844,0.8631752125034274,0.8643498526286929,0.8647833241908941,0.8645647703906786,0.05027714639102366,0.000592276430210683,0.0006526317097455782,0.0002887106790964695
60,0.15580711364746094,0.002437925338745117,0.8646084667690282,0.8647729637706789,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8653872515421521,0.030997533284709947,0.00015747063266212898,8.89741569409847e-05,0.0003071719226337343
61,0.17575321197509766,0.002437925338745117,0.8649923228778241,0.864663299617149,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",4,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8667032364234778,0.8648389307745031,0.05604293294647667,0.0001921433419595547,0.0008554420531371376,8.791359034559679e-05
62,0.24472637176513673,0.002515077590942383,0.8630182057468743,0.8645536307651659,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",67,0.8645833333333334,0.8646147518508362,0.8632127192982456,0.864409103372635,0.8637236084452975,0.8639385838645555,0.8576912530847272,0.8653780245390362,0.8658804168952277,0.8644276901987663,0.087550745015715,0.00040573958630879775,0.002812472116293051,0.00046869878705134703
63,0.2381742000579834,0.0024901866912841798,0.8630182057468743,0.8641012247877086,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",67,0.8654057017543859,0.8640663559089663,0.8632127192982456,0.8643405538799013,0.8639978064162325,0.8643498526286929,0.8576912530847272,0.8631845911303037,0.8647833241908941,0.8645647703906786,0.04726949488966063,0.0002081321603616849,0.0027636310452972936,0.00048485087280676273
64,0.13376407623291015,0.0027561187744140625,0.8646084667690282,0.8646084675403841,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",28,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8645462023581025,0.8646240318047844,0.8645462023581025,0.8646240318047844,0.8647833241908941,0.8645647703906786,0.0020652805510390985,0.00010422933872525921,8.89741569409847e-05,2.22392385694769e-05
65,0.17475543022155762,0.0027617454528808595,0.8640052643123493,0.8643617100403549,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",62,0.8645833333333334,0.8646147518508362,0.8645833333333334,0.8646147518508362,0.8634494104743625,0.8635273151004181,0.8645462023581025,0.8647611213928302,0.8628634119583105,0.864290610006854,0.03537406905195359,0.00017371372045894975,0.000717415704422099,0.0004447156113170382
